itemID,itemName,itemMembers,itemTradeable,itemHighalch,itemBuyLimit
830,Rune javelin,True,True,240,11000
831,Bronze javelin(p),True,True,2,7000
832,Iron javelin(p),True,True,3,7000
833,Steel javelin(p),True,True,14,7000
834,Mithril javelin(p),True,True,38,7000
835,Adamant javelin(p),True,True,96,11000
836,Rune javelin(p),True,True,240,7000
837,Crossbow,False,True,42,125
838,Crossbow,False,True,42,
839,Longbow,False,True,48,18000
840,Longbow,False,True,48,
841,Shortbow,False,True,30,18000
842,Shortbow,False,True,30,
843,Oak shortbow,False,True,60,18000
844,Oak shortbow,False,True,60,
845,Oak longbow,False,True,96,18000
846,Oak longbow,False,True,96,
847,Willow longbow,False,True,192,18000
848,Willow longbow,False,True,192,
849,Willow shortbow,False,True,120,18000
850,Willow shortbow,False,True,120,
851,Maple longbow,False,True,384,18000
852,Maple longbow,False,True,384,
853,Maple shortbow,False,True,240,18000
854,Maple shortbow,False,True,240,
855,Yew longbow,True,True,768,18000
856,Yew longbow,True,True,768,
857,Yew shortbow,True,True,480,18000
858,Yew shortbow,True,True,480,
859,Magic longbow,True,True,1536,18000
860,Magic longbow,True,True,1536,
861,Magic shortbow,True,True,960,18000
862,Magic shortbow,True,True,960,
863,Iron knife,True,True,1,7000
864,Bronze knife,True,True,0,7000
865,Steel knife,True,True,6,7000
866,Mithril knife,True,True,16,7000
867,Adamant knife,True,True,39,11000
868,Rune knife,True,True,100,11000
869,Black knife,True,True,11,7000
870,Bronze knife(p),True,True,0,7000
871,Iron knife(p),True,True,1,7000
872,Steel knife(p),True,True,6,7000
873,Mithril knife(p),True,True,16,7000
874,Black knife(p),True,True,10,7000
875,Adamant knife(p),True,True,39,11000
876,Rune knife(p),True,True,99,7000
877,Bronze bolts,False,True,0,7000
878,Bronze bolts (p),True,True,0,11000
879,Opal bolts,True,True,4,11000
880,Pearl bolts,True,True,7,11000
881,Barbed bolts,True,True,120,7000
882,Bronze arrow,False,True,0,7000
883,Bronze arrow(p),True,True,0,7000
884,Iron arrow,False,True,1,7000
885,Iron arrow(p),True,True,1,7000
886,Steel arrow,False,True,7,7000
887,Steel arrow(p),True,True,7,7000
888,Mithril arrow,False,True,19,7000
889,Mithril arrow(p),True,True,19,7000
890,Adamant arrow,False,True,48,11000
891,Adamant arrow(p),True,True,48,11000
892,Rune arrow,True,True,240,11000
893,Rune arrow(p),True,True,240,11000
942,Bronze fire arrow (lit),True,True,6,
943,Worm,True,False,0,
944,Worm,True,False,0,
945,Throwing rope,False,False,0,
946,Knife,False,True,3,40
947,Knife,False,True,3,
948,Bear fur,False,True,6,18000
949,Bear fur,False,True,6,
950,Silk,False,True,18,18000
951,Silk,False,True,18,
952,Spade,False,True,1,40
953,Spade,False,True,1,
954,Rope,False,True,10,250
955,Rope,False,True,10,
956,Flier,False,True,0,
957,Flier,False,True,0,
958,Grey wolf fur,True,True,30,18000
959,Grey wolf fur,True,True,30,
960,Plank,False,True,0,13000
961,Plank,False,True,0,
962,Christmas cracker,False,True,0,50
963,Christmas cracker,False,True,0,
964,Skull,False,False,0,
965,Skull,False,False,0,
966,Tile,False,False,0,
967,Tile,False,False,0,
968,Rock,True,True,0,
969,Rock,True,True,0,
970,Papyrus,True,True,6,13000
971,Papyrus,True,True,6,
972,Papyrus,True,True,0,13000
973,Charcoal,False,True,27,13000
974,Charcoal,False,True,27,
975,Machete,True,True,24,15
976,Machete,True,True,24,
977,Cooking pot,False,False,0,
978,Cooking pot,False,False,0,
981,Disk of returning,False,True,72,5
982,Disk of returning,False,True,72,
983,Brass key,False,True,0,15
984,Brass key,False,True,0,
985,Tooth half of key,True,True,60,11000
986,Tooth half of key,True,True,60,
987,Loop half of key,True,True,60,11000
988,Loop half of key,True,True,60,
989,Crystal key,True,True,90,11000
990,Crystal key,True,True,90,
991,Muddy key,False,True,48,11000
992,Muddy key,False,True,48,
993,Sinister key,True,True,48,11000
994,Sinister key,True,True,48,
995,Coins,False,True,0,
1005,White apron,False,True,1,150
1006,White apron,False,True,1,
1007,Red cape,False,True,1,150
1008,Red cape,False,True,1,
1009,Brass necklace,False,True,18,150
1010,Brass necklace,False,True,18,
1011,Blue skirt,False,True,1,150
1012,Blue skirt,False,True,1,
1013,Pink skirt,False,True,1,150
1014,Pink skirt,False,True,1,
1015,Black skirt,False,True,1,150
1016,Black skirt,False,True,1,
1017,Wizard hat,False,True,1,125
1018,Wizard hat,False,True,1,
1019,Black cape,False,True,4,150
1020,Black cape,False,True,4,
1021,Blue cape,False,True,19,150
1022,Blue cape,False,True,19,
1023,Yellow cape,False,True,19,150
1024,Yellow cape,False,True,19,
1025,Right eye patch,True,True,1,150
1026,Right eye patch,True,True,1,
1027,Green cape,False,True,19,150
1028,Green cape,False,True,19,
1029,Purple cape,False,True,19,150
1030,Purple cape,False,True,19,
1031,Orange cape,False,True,19,150
1032,Orange cape,False,True,19,
1033,Zamorak monk bottom,False,True,18,15
1034,Zamorak monk bottom,False,True,18,
1035,Zamorak monk top,False,True,24,15
1036,Zamorak monk top,False,True,24,
1037,Bunny ears,False,False,0,
1038,Red partyhat,False,True,0,5
1039,Red partyhat,False,True,0,
1040,Yellow partyhat,False,True,0,5
1041,Yellow partyhat,False,True,0,
1042,Blue partyhat,False,True,0,5
1043,Blue partyhat,False,True,0,
1044,Green partyhat,False,True,0,5
1045,Green partyhat,False,True,0,
1046,Purple partyhat,False,True,0,5
1047,Purple partyhat,False,True,0,
1048,White partyhat,False,True,0,5
1049,White partyhat,False,True,0,
1050,Santa hat,False,True,96,5
1051,Santa hat,False,True,96,
1052,Cape of legends,True,False,270,
1053,Green halloween mask,False,True,9,5
1054,Green halloween mask,False,True,9,
1055,Blue halloween mask,False,True,9,5
1056,Blue halloween mask,False,True,9,
1057,Red halloween mask,False,True,9,5
1058,Red halloween mask,False,True,9,
1059,Leather gloves,False,True,3,125
1060,Leather gloves,False,True,3,
1061,Leather boots,False,True,3,125
1062,Leather boots,False,True,3,
1063,Leather vambraces,False,True,10,125
1064,Leather vambraces,False,True,10,
1065,Green d'hide vamb,False,True,1500,125
1066,Green d'hide vamb,False,True,1500,
1067,Iron platelegs,False,True,168,125
1068,Iron platelegs,False,True,168,
1069,Steel platelegs,False,True,600,125
1070,Steel platelegs,False,True,600,
1071,Mithril platelegs,False,True,1560,125
1072,Mithril platelegs,False,True,1560,
1073,Adamant platelegs,False,True,3840,125
1074,Adamant platelegs,False,True,3840,
1075,Bronze platelegs,False,True,48,125
1076,Bronze platelegs,False,True,48,
1077,Black platelegs,False,True,1152,125
1078,Black platelegs,False,True,1152,
1079,Rune platelegs,False,True,38400,70
1080,Rune platelegs,False,True,38400,
1081,Iron plateskirt,False,True,168,125
1082,Iron plateskirt,False,True,168,
1083,Steel plateskirt,False,True,600,125
1084,Steel plateskirt,False,True,600,
1085,Mithril plateskirt,False,True,1560,125
1086,Mithril plateskirt,False,True,1560,
1087,Bronze plateskirt,False,True,48,125
1088,Bronze plateskirt,False,True,48,
1089,Black plateskirt,False,True,1152,125
1090,Black plateskirt,False,True,1152,
1091,Adamant plateskirt,False,True,3840,125
1092,Adamant plateskirt,False,True,3840,
1093,Rune plateskirt,False,True,38400,70
1094,Rune plateskirt,False,True,38400,
1095,Leather chaps,False,True,12,125
1096,Leather chaps,False,True,12,
1097,Studded chaps,False,True,450,125
1098,Studded chaps,False,True,450,
1099,Green d'hide chaps,False,True,2340,125
1100,Green d'hide chaps,False,True,2340,
1101,Iron chainbody,False,True,126,125
1102,Iron chainbody,False,True,126,
1103,Bronze chainbody,False,True,36,125
1104,Bronze chainbody,False,True,36,
1105,Steel chainbody,False,True,450,125
1106,Steel chainbody,False,True,450,
1107,Black chainbody,False,True,864,125
1108,Black chainbody,False,True,864,
1109,Mithril chainbody,False,True,1170,125
1110,Mithril chainbody,False,True,1170,
1111,Adamant chainbody,False,True,2880,125
1112,Adamant chainbody,False,True,2880,
1113,Rune chainbody,False,True,30000,70
1114,Rune chainbody,False,True,30000,
1115,Iron platebody,False,True,336,125
1116,Iron platebody,False,True,336,
1117,Bronze platebody,False,True,96,125
1118,Bronze platebody,False,True,96,
1119,Steel platebody,False,True,1200,125
1120,Steel platebody,False,True,1200,
1121,Mithril platebody,False,True,3120,125
1122,Mithril platebody,False,True,3120,
1123,Adamant platebody,False,True,9984,125
1124,Adamant platebody,False,True,9984,
1125,Black platebody,False,True,2304,125
1126,Black platebody,False,True,2304,
1127,Rune platebody,False,True,39000,70
1128,Rune platebody,False,True,39000,
1129,Leather body,False,True,12,125
1130,Leather body,False,True,12,
1131,Hardleather body,False,True,102,125
1132,Hardleather body,False,True,102,
1133,Studded body,False,True,510,125
1134,Studded body,False,True,510,
1135,Green d'hide body,False,True,4680,125
1136,Green d'hide body,False,True,4680,
1137,Iron med helm,False,True,50,125
1138,Iron med helm,False,True,50,
1139,Bronze med helm,False,True,14,125
1140,Bronze med helm,False,True,14,
1141,Steel med helm,False,True,180,125
1142,Steel med helm,False,True,180,
1143,Mithril med helm,False,True,468,125
1144,Mithril med helm,False,True,468,
1145,Adamant med helm,False,True,1152,125
1146,Adamant med helm,False,True,1152,
1147,Rune med helm,False,True,11520,70
1148,Rune med helm,False,True,11520,
1149,Dragon med helm,True,True,60000,8
1150,Dragon med helm,True,True,60000,
1151,Black med helm,False,True,345,125
1152,Black med helm,False,True,345,
1153,Iron full helm,False,True,92,125
1154,Iron full helm,False,True,92,
1155,Bronze full helm,False,True,26,125
1156,Bronze full helm,False,True,26,
1157,Steel full helm,False,True,330,125
1158,Steel full helm,False,True,330,
1159,Mithril full helm,False,True,858,125
1160,Mithril full helm,False,True,858,
1161,Adamant full helm,False,True,2112,125
1162,Adamant full helm,False,True,2112,
1163,Rune full helm,False,True,21120,70
1164,Rune full helm,False,True,21120,
1165,Black full helm,False,True,633,125
1166,Black full helm,False,True,633,
1167,Leather cowl,False,True,14,125
1168,Leather cowl,False,True,14,
1169,Coif,False,True,120,125
1170,Coif,False,True,120,
1171,Wooden shield,False,True,12,125
1172,Wooden shield,False,True,12,
1173,Bronze sq shield,False,True,28,125
1174,Bronze sq shield,False,True,28,
1175,Iron sq shield,False,True,100,125
1176,Iron sq shield,False,True,100,
1177,Steel sq shield,False,True,360,125
1178,Steel sq shield,False,True,360,
1179,Black sq shield,False,True,691,125
1180,Black sq shield,False,True,691,
1181,Mithril sq shield,False,True,936,125
1182,Mithril sq shield,False,True,936,
1183,Adamant sq shield,False,True,2304,125
1184,Adamant sq shield,False,True,2304,
1185,Rune sq shield,False,True,23040,70
1186,Rune sq shield,False,True,23040,
1187,Dragon sq shield,True,True,300000,70
1188,Dragon sq shield,True,True,300000,
1189,Bronze kiteshield,False,True,40,125
1190,Bronze kiteshield,False,True,40,
1191,Iron kiteshield,False,True,142,125
1192,Iron kiteshield,False,True,142,
1193,Steel kiteshield,False,True,510,125
1194,Steel kiteshield,False,True,510,
1195,Black kiteshield,False,True,979,125
1196,Black kiteshield,False,True,979,
1197,Mithril kiteshield,False,True,1326,125
1198,Mithril kiteshield,False,True,1326,
1199,Adamant kiteshield,False,True,3264,125
1200,Adamant kiteshield,False,True,3264,
1201,Rune kiteshield,False,True,32640,70
1202,Rune kiteshield,False,True,32640,
1203,Iron dagger,False,True,21,125
1204,Iron dagger,False,True,21,
1205,Bronze dagger,False,True,6,125
1206,Bronze dagger,False,True,6,
1207,Steel dagger,False,True,75,125
1208,Steel dagger,False,True,75,
1209,Mithril dagger,False,True,195,125
1210,Mithril dagger,False,True,195,
1211,Adamant dagger,False,True,480,125
1212,Adamant dagger,False,True,480,
1213,Rune dagger,False,True,4800,70
1214,Rune dagger,False,True,4800,
1215,Dragon dagger,True,True,18000,70
1216,Dragon dagger,True,True,18000,
1217,Black dagger,False,True,144,125
1218,Black dagger,False,True,144,
1219,Iron dagger(p),True,True,21,125
1220,Iron dagger(p),True,True,21,
1221,Bronze dagger(p),True,True,6,125
1222,Bronze dagger(p),True,True,6,
1223,Steel dagger(p),True,True,75,125
1224,Steel dagger(p),True,True,75,
1225,Mithril dagger(p),True,True,195,125
1226,Mithril dagger(p),True,True,195,
1227,Adamant dagger(p),True,True,480,125
1228,Adamant dagger(p),True,True,480,
1229,Rune dagger(p),True,True,4800,70
1230,Rune dagger(p),True,True,4800,
1231,Dragon dagger(p),True,True,14400,70
1232,Dragon dagger(p),True,True,14400,
1233,Black dagger(p),True,True,144,125
1234,Black dagger(p),True,True,144,
1235,Poisoned dagger(p),True,False,339,
1236,Poisoned dagger(p),True,False,339,
1237,Bronze spear,True,True,15,125
1238,Bronze spear,True,True,15,
1239,Iron spear,True,True,54,125
1240,Iron spear,True,True,54,
1241,Steel spear,True,True,195,125
1242,Steel spear,True,True,195,
1243,Mithril spear,True,True,507,125
1244,Mithril spear,True,True,507,
1245,Adamant spear,True,True,1248,125
1246,Adamant spear,True,True,1248,
1247,Rune spear,True,True,12480,70
1248,Rune spear,True,True,12480,
1249,Dragon spear,True,True,37440,70
1250,Dragon spear,True,True,37440,
1251,Bronze spear(p),True,True,15,125
1252,Bronze spear(p),True,True,15,
1253,Iron spear(p),True,True,54,125
1254,Iron spear(p),True,True,54,
1255,Steel spear(p),True,True,195,125
1256,Steel spear(p),True,True,195,
1257,Mithril spear(p),True,True,507,125
1258,Mithril spear(p),True,True,507,
1259,Adamant spear(p),True,True,1248,125
1260,Adamant spear(p),True,True,1248,
1261,Rune spear(p),True,True,12480,70
1262,Rune spear(p),True,True,12480,
1263,Dragon spear(p),True,True,37440,70
1264,Dragon spear(p),True,True,37440,
1265,Bronze pickaxe,False,True,0,40
1266,Bronze pickaxe,False,True,0,
1267,Iron pickaxe,False,True,84,40
1268,Iron pickaxe,False,True,84,
1269,Steel pickaxe,False,True,300,40
1270,Steel pickaxe,False,True,300,
1271,Adamant pickaxe,False,True,1920,40
1272,Adamant pickaxe,False,True,1920,
1273,Mithril pickaxe,False,True,780,40
1274,Mithril pickaxe,False,True,780,
1275,Rune pickaxe,False,True,19200,40
1276,Rune pickaxe,False,True,19200,
1277,Bronze sword,False,True,15,125
1278,Bronze sword,False,True,15,
1279,Iron sword,False,True,54,125
1280,Iron sword,False,True,54,
1281,Steel sword,False,True,195,125
1282,Steel sword,False,True,195,
1283,Black sword,False,True,374,125
1284,Black sword,False,True,374,
1285,Mithril sword,False,True,507,125
1286,Mithril sword,False,True,507,
1287,Adamant sword,False,True,1248,125
1288,Adamant sword,False,True,1248,
1289,Rune sword,False,True,12480,70
1290,Rune sword,False,True,12480,
1291,Bronze longsword,False,True,24,125
1292,Bronze longsword,False,True,24,
1293,Iron longsword,False,True,84,125
1294,Iron longsword,False,True,84,
1295,Steel longsword,False,True,300,125
1296,Steel longsword,False,True,300,
1297,Black longsword,False,True,576,125
1298,Black longsword,False,True,576,
1299,Mithril longsword,False,True,780,125
1300,Mithril longsword,False,True,780,
1301,Adamant longsword,False,True,1920,125
1302,Adamant longsword,False,True,1920,
1303,Rune longsword,False,True,19200,70
1304,Rune longsword,False,True,19200,
1305,Dragon longsword,True,True,60000,70
1306,Dragon longsword,True,True,60000,
1307,Bronze 2h sword,False,True,48,125
1308,Bronze 2h sword,False,True,48,
1309,Iron 2h sword,False,True,168,125
1310,Iron 2h sword,False,True,168,
1311,Steel 2h sword,False,True,600,125
1312,Steel 2h sword,False,True,600,
1313,Black 2h sword,False,True,1152,125
1314,Black 2h sword,False,True,1152,
1315,Mithril 2h sword,False,True,1560,125
1316,Mithril 2h sword,False,True,1560,
1317,Adamant 2h sword,False,True,3840,125
1318,Adamant 2h sword,False,True,3840,
1319,Rune 2h sword,False,True,38400,70
1320,Rune 2h sword,False,True,38400,
1321,Bronze scimitar,False,True,19,125
1322,Bronze scimitar,False,True,19,
1323,Iron scimitar,False,True,67,125
1324,Iron scimitar,False,True,67,
1325,Steel scimitar,False,True,240,125
1326,Steel scimitar,False,True,240,
1327,Black scimitar,False,True,460,125
1328,Black scimitar,False,True,460,
1329,Mithril scimitar,False,True,624,125
1330,Mithril scimitar,False,True,624,
1331,Adamant scimitar,False,True,1536,125
1332,Adamant scimitar,False,True,1536,
1333,Rune scimitar,False,True,15360,70
1334,Rune scimitar,False,True,15360,
1335,Iron warhammer,False,True,103,125
1336,Iron warhammer,False,True,103,
1337,Bronze warhammer,False,True,28,125
1338,Bronze warhammer,False,True,28,
1339,Steel warhammer,False,True,384,125
1340,Steel warhammer,False,True,384,
1341,Black warhammer,False,True,588,125
1342,Black warhammer,False,True,588,
1343,Mithril warhammer,False,True,996,125
1344,Mithril warhammer,False,True,996,
1345,Adamant warhammer,False,True,2472,125
1346,Adamant warhammer,False,True,2472,
1347,Rune warhammer,False,True,24900,70
1348,Rune warhammer,False,True,24900,
1349,Iron axe,False,True,33,40
1350,Iron axe,False,True,33,
1351,Bronze axe,False,True,9,40
1352,Bronze axe,False,True,9,
1353,Steel axe,False,True,120,40
1354,Steel axe,False,True,120,
1355,Mithril axe,False,True,312,40
1356,Mithril axe,False,True,312,
1357,Adamant axe,False,True,768,40
1358,Adamant axe,False,True,768,
1359,Rune axe,False,True,7680,40
1360,Rune axe,False,True,7680,
1361,Black axe,False,True,230,40
1362,Black axe,False,True,230,
1363,Iron battleaxe,False,True,109,125
1364,Iron battleaxe,False,True,109,
1365,Steel battleaxe,False,True,390,125
1366,Steel battleaxe,False,True,390,
1367,Black battleaxe,False,True,748,125
1368,Black battleaxe,False,True,748,
1369,Mithril battleaxe,False,True,1014,125
1370,Mithril battleaxe,False,True,1014,
1371,Adamant battleaxe,False,True,2496,125
1372,Adamant battleaxe,False,True,2496,
1373,Rune battleaxe,False,True,24960,70
1374,Rune battleaxe,False,True,24960,
1375,Bronze battleaxe,False,True,31,125
1376,Bronze battleaxe,False,True,31,
